time_sec,frame_index,hand_index,hand_label,hand_score,quat_w,quat_x,quat_y,quat_z
2.033333333333333,62,0,right,0.8131392002105713,0.357446925709678,0.8979462029139766,-0.1862641129658234,0.17672009561486296
2.066666666666667,63,0,right,0.8011311292648315,0.3826326641937721,0.8774179193927402,-0.21523998709231673,0.19339541612197111
2.1,64,0,right,0.9738893508911132,-0.022159652153180942,0.9650010342070925,-0.11730687353198484,-0.23349743300054246
2.1,64,1,right,0.7474626302719116,0.3819471485552445,0.8612397935570584,-0.2271061316052698,0.2465871016326759
2.1333333333333333,65,0,right,0.9058865308761596,0.24401086319843396,0.9629783433392168,-0.07111318351385881,-0.08985724250908589
2.1333333333333333,65,1,right,0.7194400429725647,0.4442355203297202,0.8483972970348627,-0.23839743963852192,0.16137995425429658
2.1666666666666665,66,0,right,0.9669914245605468,0.27226860611538406,0.8516592113864878,-0.125974569508365,0.42974038863215275
2.1666666666666665,66,1,left,0.7946949005126953,0.6774058659999573,0.7219673379166519,-0.08310275414712891,-0.11392272794992526
2.2,67,0,right,0.6957474946975708,0.6806944993949849,0.6905033937801595,-0.23256585200195234,0.07598148560076257
2.2333333333333334,68,0,right,0.7427921295166016,0.7802139204189533,0.5825965785906579,-0.22219209223033776,0.04978091149478401
2.2666666666666666,69,0,right,0.8221170902252197,0.6615414032567609,0.7189292752094543,-0.2008232632177738,0.07192833916092531
2.3,70,0,right,0.8243873119354248,0.7374930645403093,0.6260092904482811,-0.2365626395536446,0.09085408958761863
2.333333333333333,71,0,right,0.8524458408355713,0.6659249218436492,0.6789213933412469,-0.2517825094258184,0.17948623367363645
2.3666666666666667,72,0,right,0.8597618341445923,0.5237888129794394,0.7716769942339056,-0.17673126907099432,0.31452496641804245
2.4,73,0,right,0.7793188095092773,0.8812366557449617,-0.4624266128224622,0.0823274854307689,0.05296951451190679
2.433333333333333,74,0,right,0.6662315130233765,0.8754535672583881,-0.3670662334273935,0.26932669395527953,0.1621929831253764
2.466666666666667,75,0,right,0.905040204524994,0.8823843149569519,-0.31192327319226554,0.3230406950423908,0.14052224630108656
2.5,76,0,right,0.941898226737976,0.8201970562070975,-0.40173567393190607,0.34443079347494443,0.2173767829965036
2.533333333333333,77,0,right,0.9313609004020692,0.7897321819816948,-0.45758842029031227,0.3375986269454842,0.2301371014051662
2.566666666666667,78,0,right,0.9632615447044371,-0.30259848521924565,0.8269652950757814,-0.1592276423960732,-0.4463284837204904
2.6,79,0,right,0.949079692363739,-0.5158260769931432,0.7232455155038539,-0.2626121338641139,-0.37666198340788964
2.6333333333333333,80,0,right,0.946854829788208,0.7518663281243025,-0.4599835373539679,0.3957414151254729,0.25787768874157657
2.6666666666666665,81,0,right,0.9485302567481996,-0.07824634039960687,0.7791670044088158,0.004414161597730256,-0.6218977445143616
2.6666666666666665,81,1,right,0.928072452545166,0.8191238816654585,-0.36035880917684304,0.3985236208587576,0.2008893196553388
2.7,82,0,right,0.9542219042778016,0.8174897614679631,-0.35326091547984306,0.4102357561582768,0.19652948852180632
2.7333333333333334,83,0,right,0.9867955446243286,0.8647688944964406,-0.21815732756811054,0.42941395528199466,0.14207672064352142
2.7666666666666666,84,0,right,0.9650500416755676,-0.5759521760321827,0.6871627967227695,-0.25430599536840764,-0.36251185145263715
2.8,85,0,right,0.9831928014755248,-0.010615444738416123,0.8851951230625875,0.010155067374806405,-0.4649879364519358
2.833333333333333,86,0,right,0.991146683692932,-0.10050133742917328,0.8788027533639071,-0.021898100621876637,-0.46596746135767614
2.8666666666666667,87,0,right,0.9882290363311768,0.8993443124102529,-0.126986593092344,0.40326191256474164,0.11150803910371423
2.9,88,0,right,0.984604001045227,0.9066362160433732,-0.13230894353404624,0.3845346501479526,0.11241982945659705
2.933333333333333,89,0,right,0.9785486459732056,0.9078016280443004,-0.10912926372403974,0.3907598415527173,0.10627207605416429
2.966666666666667,90,0,right,0.9746026396751404,0.8947970821687042,-0.20228274594451612,0.3740371932800003,0.13607369502861086
3.0,91,0,right,0.9815051555633544,0.9084882151228866,-0.15567064740633985,0.371810138285622,0.11033147142565126
3.033333333333333,92,0,right,0.9846404790878296,0.917794221738954,-0.006659617526627614,0.3950845713858327,0.03895635365200181
3.066666666666667,93,0,right,0.9913334846496582,0.905526612699036,-0.08909001817320454,0.41031598106579387,0.061035383489605056
3.1,94,0,right,0.9795365929603576,0.9260495604270086,-0.11724450671056867,0.354681451157703,0.05373086155837729
3.1333333333333333,95,0,right,0.968473255634308,0.9231752606736524,-0.19254236586111387,0.33003739505899476,0.04183531153716699
3.1666666666666665,96,0,right,0.9828178286552428,0.00915210843155183,0.9245624517570208,-0.05030173543921509,-0.37758475488836535
3.2,97,0,right,0.9786130785942078,0.9168372479878556,-0.166407134679541,0.36284256217298066,0.007962493676437702
3.2333333333333334,98,0,right,0.9730730652809144,0.9360767776916152,-0.04546140832851729,0.3468421633300595,-0.03733684983758653
3.2666666666666666,99,0,right,0.9657362699508668,0.9416558852341037,-0.11183838391434286,0.31427964804525416,-0.044773569345715386
3.3,100,0,right,0.9444136023521424,0.9284089846588116,-0.21446293238336173,0.3009459663840636,-0.038651431480424804
3.333333333333333,101,0,right,0.9279882907867432,0.9355981598936021,-0.2067774159122145,0.2814086931503596,-0.052041626528958614
3.3666666666666667,102,0,right,0.9480571746826172,0.929065593791776,-0.19416737020510216,0.3117441424240231,-0.0441785518581125
3.4,103,0,right,0.9435641765594482,0.9373559825802283,-0.16953449620956504,0.2986915799591033,-0.05835371948349487
3.433333333333333,104,0,right,0.9604459404945374,0.922066490089412,-0.13639546984818232,0.3580378633219363,-0.054759036577976594
3.466666666666667,105,0,right,0.9405722618103028,0.9285408861766943,-0.19088699290493577,0.3101927485357824,-0.07179441060226839
3.5,106,0,right,0.957743227481842,0.9174217508841209,-0.187833171707275,0.34660385948243416,-0.05405363265295245
3.533333333333333,107,0,right,0.9861377477645874,-0.2945585619092666,0.8868091801118759,-0.21681504648014197,-0.28248179993596234
3.533333333333333,107,1,right,0.9599791169166564,0.9236244560012493,-0.18547574696073554,0.3294732182687757,-0.06296038444426207
3.566666666666667,108,0,right,0.9721167087554932,0.9088147259528048,-0.20718381332794994,0.35842448179548553,-0.05159992476598192
3.6,109,0,right,0.9650752544403076,0.9080891355717644,-0.19675759653536004,0.3675424483510075,-0.03966256071285783
3.633333333333333,110,0,right,0.9939536452293396,-0.09412372038920774,0.8296891664964517,-0.11659083610279748,-0.5377389600869255
3.633333333333333,110,1,right,0.9860040545463562,0.9020990953367897,-0.14953727406882258,0.40389076980185257,-0.026982807961340793
3.6666666666666665,111,0,right,0.9841898679733276,0.9050252430835675,-0.1314491884394325,0.40304445263740835,-0.0347215990178437
3.7,112,0,right,0.9612572193145752,0.8972093388633847,-0.22108478976591542,0.38150933231683687,0.024239375933600284
3.733333333333333,113,0,right,0.974368453025818,0.943088852700939,-0.07019835073595032,0.3182455237018965,-0.06614676189266344
3.7666666666666666,114,0,right,0.9798403382301332,0.9415196383465096,-0.06965640387658101,0.32333964663971304,-0.06434461063481474
3.8,115,0,right,0.9666271209716796,0.9613053384536824,-0.07187982678385398,0.25235682702555384,-0.08391286323066989
3.8333333333333335,116,0,right,0.98163640499115,0.9414044612753879,-0.07421405774866177,0.3225493185154628,-0.06489877540050816
3.8666666666666663,117,0,right,0.9663626551628112,0.9578341583545589,-0.11070537650845015,0.2546217171468062,-0.073931223840458
3.9,118,0,right,0.971041738986969,0.9464572514989792,-0.11091037856660094,0.29638137561592404,-0.06384073307241878
3.933333333333333,119,0,right,0.966690957546234,0.9477707075605064,-0.11369946070138995,0.29158298792880544,-0.06150186726417501
3.966666666666667,120,0,right,0.96836519241333,0.951919996055253,-0.1236706147848423,0.27133501485770395,-0.07022257372865116
