time_sec,frame_index,hand_label_0,hand_label_1,hand_score_0,hand_score_1,quat_w_0,quat_x_0,quat_y_0,quat_z_0,quat_w_1,quat_x_1,quat_y_1,quat_z_1
2.2666666666666666,69,right,left,0.996056854724884,0.9760933518409728,-0.0735495324413521,-0.1674691729121527,0.290584158701192,0.9392046577363735,0.6076168586775784,0.5295814844684098,-0.22608476202983926,-0.5470200039641495
2.3,70,right,left,0.9971889853477478,0.9686524868011476,-0.02636581926085327,-0.15545206585559113,0.2926441742059691,0.9431324859738632,0.5746326548568801,0.5803376582732626,-0.18202043891612812,-0.5476075914181795
2.333333333333333,71,right,left,0.996248424053192,0.955230474472046,0.05943457016048625,-0.1316548486902515,0.24462488947923333,0.9587977868838966,0.4895775690556314,0.7045729055936748,-0.12680577548115804,-0.49780630759913763
2.3666666666666667,72,right,left,0.9953375458717346,0.9240136742591858,0.13431710607353906,-0.10190547411239886,0.23360377698799675,0.9576029786602062,0.3652636318618924,0.819459963969064,0.0006266412043586807,-0.44166441334080936
2.4,73,right,left,0.9958206415176392,0.7467004060745239,0.21247318084010125,-0.0866085532047584,0.1970243576721713,0.9531712901778654,0.19031344162668176,0.8730502975299593,0.1337009911060456,-0.4285884003287048
2.433333333333333,74,right,,0.9968470931053162,,0.28107673340549916,-0.06377888656857027,0.17869905193880659,0.9407416076704267,,,,
2.466666666666667,75,right,,0.997088611125946,,0.33925630740867124,-0.03726966258031627,0.18488755503959287,0.9215924924423289,,,,
2.5,76,left,right,0.9767013788223268,0.9974419474601746,0.2250778223856069,0.8544692095461511,0.41941943766722883,-0.20810977659551308,0.3853134303957562,-0.023518968368217867,0.18429288830339247,0.9038896778945664
2.533333333333333,77,left,right,0.9869436621665956,0.9975664615631104,0.1804695413451924,0.8305122052361766,0.48460668506106247,-0.20697000361049203,0.42250129069620257,0.009248118823534643,0.1814255509980271,0.8879706645511048
2.566666666666667,78,left,right,0.9760212302207948,0.9972758889198304,0.1455746238890728,0.8190112576815423,0.5258618444967269,-0.17747650315732957,0.46472606937404815,0.011886388642369688,0.17870747684862998,0.8671516775787189
2.6,79,left,right,0.988838255405426,0.9960500597953796,0.12044654786746178,0.7999861863855666,0.5555456593186139,-0.19205142829808752,0.4965361634380406,0.03237339805188208,0.1829386642800545,0.847901672724046
2.6333333333333333,80,left,right,0.9796535968780518,0.9964415431022644,0.1367905961497625,0.7825089450536429,0.5817816922965724,-0.17463718454144786,0.5252343809490516,0.04378299087183067,0.17462005183649149,0.8316968992824276
2.6666666666666665,81,left,right,0.9884700179100036,0.9970276355743408,0.13651022405490243,0.7686287006571298,0.6045206596848504,-0.15852334613174796,0.5468909091993548,0.055381629790976335,0.1585024048595478,0.820195218329477
2.7,82,left,right,0.9891219735145568,0.9949736595153807,0.13333749929071115,0.7528970966829789,0.6247996331519938,-0.15809013727103557,0.5653372795650027,0.07826368482177022,0.1708957812555247,0.803158258328472
2.7333333333333334,83,left,right,0.9940793514251708,0.9967729449272156,0.15739810583683878,0.7469020406758364,0.6259580421481703,-0.15981147450441685,0.5782030478220007,0.06697149205029661,0.15522525561090264,0.7981861780076351
2.7666666666666666,84,left,right,0.9844902753829956,0.9955329895019532,0.15303256174107957,0.7324094498491275,0.654916739824814,-0.10602592473493455,0.5907983235217621,0.06600554602476051,0.1426736337192383,0.7913563312814256
2.8,85,left,right,0.9853571653366088,0.995164394378662,0.15866964638247247,0.7297282415467066,0.6608303816505664,-0.07499228956085746,0.6120789199043083,0.0657172410579532,0.13121395843699413,0.7770608323341236
2.833333333333333,86,left,right,0.99153333902359,0.9948519468307496,0.1512074479611859,0.7236201234546371,0.6691806711054298,-0.075547693753334,0.621109638643871,0.04107574297831213,0.11706473120634822,0.7738420050824619
2.8666666666666667,87,left,right,0.9921237230300904,0.9947181940078736,0.15699747200563358,0.7140034858943222,0.6806391352548508,-0.04776173650659932,0.6275305190696059,0.05657120070360402,0.11656541954450111,0.7677354035431725
2.9,88,left,right,0.9897856712341307,0.992411494255066,0.1572893529544127,0.718087642301543,0.6775243108828224,-0.023895723126740244,0.6342636072340343,0.05631746393119622,0.12385051098388059,0.761051293096504
2.933333333333333,89,left,right,0.9872061610221864,0.9908787608146667,0.1549823195436069,0.7116168192426585,0.6848004360979958,-0.025106690738515125,0.6374932541283951,0.05764507571007688,0.1110909002433,0.7602224727474861
2.966666666666667,90,left,right,0.9889137148857116,0.9902745485305786,0.17131189760711976,0.7126070431725126,0.6799394919882773,-0.022928650067112158,0.6434889713045283,0.05352289460827051,0.10014835365811484,0.7569858326426994
3.0,91,left,right,0.9896031618118286,0.9874595403671264,0.1615821366795157,0.7180375127471467,0.6768720973402603,-0.012550188690646762,0.6473967159436715,0.05642810430406454,0.09781533588662022,0.7537410173895184
3.033333333333333,92,left,right,0.9912882447242736,0.9904150366783142,0.16463358838526204,0.7210849157651997,0.6730004722201991,-0.0016401898293064332,0.6550412014621569,0.03943848475690055,0.09507995463145662,0.7485488845321819
3.066666666666667,93,left,right,0.990888774394989,0.988675057888031,0.16107283722563315,0.7254936737166721,0.6690151068138915,0.01154371517186619,0.6569303321563248,0.0387792984145969,0.08223573616392156,0.7484490553170805
3.1,94,left,right,0.9941377639770508,0.9844038486480712,0.16831151134050443,0.7281665507452532,0.6642805316532145,-0.013269694516395819,0.6644278318896478,0.04399039248141963,0.09051813638956856,0.7405450483017978
3.1333333333333333,95,left,right,0.991180956363678,0.979968011379242,0.1736782706192233,0.7282387859492461,0.6627389441344553,0.01676964166079285,0.6583952208917876,0.03476603648539699,0.09805755516322226,0.7454473634599307
3.1666666666666665,96,left,right,0.9933850169181824,0.9876826405525208,0.17053290901753515,0.7322086909853662,0.659256755353865,-0.013018844334571846,0.6635952437674143,0.025592245169980446,0.08821162158930496,0.7424318818942319
3.2,97,left,right,0.9938663840293884,0.9892812371253968,0.1718787830096391,0.7309466389273586,0.6601704860319194,-0.018698244952474203,0.6552301217800015,0.028225312682378493,0.0932399015391159,0.7491215789156808
